loss,created_at,avg_val_loss,learning_rate,epoch
"tensor(0.1136, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:17.502773,,,
"tensor(0.1088, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:17.784907,,,
"tensor(0.1118, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:18.082202,,,
"tensor(0.1341, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:18.346243,,,
"tensor(0.0694, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:18.640999,,,
"tensor(0.0991, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:18.923226,,,
"tensor(0.1158, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:19.216405,,,
"tensor(0.1273, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:19.497099,,,
"tensor(0.1266, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:19.760375,,,
"tensor(0.1227, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:20.048212,,,
"tensor(0.1556, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:20.292303,,,
"tensor(0.1065, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:20.714942,,,
,2021-02-28 17:56:21.966719,0.11485594511032104,0.0005,265.0
"tensor(0.1167, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:24.689937,,,
"tensor(0.1101, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:25.015807,,,
"tensor(0.0738, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:25.310735,,,
"tensor(0.1629, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:25.616337,,,
"tensor(0.0976, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:25.906709,,,
"tensor(0.0978, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:26.201937,,,
"tensor(0.1484, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:26.465068,,,
"tensor(0.1258, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:26.708506,,,
"tensor(0.1234, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:26.967274,,,
"tensor(0.1190, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:27.226579,,,
"tensor(0.1035, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:27.499453,,,
"tensor(0.0986, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:27.779170,,,
"tensor(0.0876, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:28.280569,,,
,2021-02-28 17:56:29.559824,0.11270489543676376,0.0005,266.0
"tensor(0.1012, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:32.223339,,,
"tensor(0.1273, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:32.560007,,,
"tensor(0.0795, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:32.842765,,,
"tensor(0.1291, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:33.129215,,,
"tensor(0.1572, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:33.375535,,,
"tensor(0.1059, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:33.630315,,,
"tensor(0.0950, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:33.895641,,,
"tensor(0.1034, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:34.199660,,,
"tensor(0.1303, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:34.481655,,,
"tensor(0.1088, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:34.766017,,,
"tensor(0.0935, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:35.027501,,,
"tensor(0.0987, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:35.306230,,,
"tensor(0.1096, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:35.832811,,,
,2021-02-28 17:56:36.721141,0.11073402315378189,0.0005,267.0
"tensor(0.1191, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:39.398874,,,
"tensor(0.1383, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:39.746905,,,
"tensor(0.0936, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:40.043020,,,
"tensor(0.1341, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:40.332829,,,
"tensor(0.1103, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:40.585293,,,
"tensor(0.1164, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:40.848943,,,
"tensor(0.1294, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:41.104486,,,
"tensor(0.1320, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:41.371237,,,
"tensor(0.0708, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:41.672016,,,
"tensor(0.0963, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:41.973627,,,
"tensor(0.1198, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:42.238547,,,
"tensor(0.1169, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:42.499013,,,
"tensor(0.1440, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:42.989791,,,
,2021-02-28 17:56:43.991220,0.1169980987906456,0.0005,268.0
"tensor(0.1020, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:46.665965,,,
"tensor(0.1029, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:46.985042,,,
"tensor(0.1048, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:47.239728,,,
"tensor(0.1272, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:47.516987,,,
"tensor(0.1102, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:47.820390,,,
"tensor(0.1308, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:48.105007,,,
"tensor(0.1164, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:48.388529,,,
"tensor(0.0613, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:48.677046,,,
"tensor(0.1159, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:48.964012,,,
"tensor(0.1128, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:49.216411,,,
"tensor(0.1169, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:49.505242,,,
"tensor(0.1361, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:49.816577,,,
"tensor(0.1225, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:50.309434,,,
,2021-02-28 17:56:51.459877,0.11229820549488068,0.0005,269.0
"tensor(0.0977, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:54.160293,,,
"tensor(0.1479, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:54.463201,,,
"tensor(0.0998, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:54.720445,,,
"tensor(0.1492, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:54.974954,,,
"tensor(0.1614, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:55.239113,,,
"tensor(0.0965, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:55.495165,,,
"tensor(0.1079, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:55.793234,,,
"tensor(0.1437, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:56.066939,,,
"tensor(0.0510, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:56.351400,,,
"tensor(0.1023, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:56.626816,,,
"tensor(0.1053, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:56.908005,,,
"tensor(0.1086, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:57.178830,,,
"tensor(0.1040, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:56:57.634900,,,
,2021-02-28 17:56:58.608091,0.1134704202413559,0.000475,270.0
"tensor(0.0974, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:01.327840,,,
"tensor(0.0841, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:01.648179,,,
"tensor(0.1447, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:01.935983,,,
"tensor(0.1051, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:02.228242,,,
"tensor(0.1087, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:02.511800,,,
"tensor(0.0890, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:02.804674,,,
"tensor(0.1058, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:03.097840,,,
"tensor(0.1193, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:03.349258,,,
"tensor(0.0809, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:03.649293,,,
"tensor(0.1335, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:03.918254,,,
"tensor(0.1719, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:04.187655,,,
"tensor(0.1523, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:04.459188,,,
"tensor(0.1783, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:04.894703,,,
,2021-02-28 17:57:06.074688,0.1208377406001091,0.000475,271.0
"tensor(0.2141, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:08.807209,,,
"tensor(0.1252, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:09.102833,,,
"tensor(0.1535, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:09.363294,,,
"tensor(0.1453, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:09.618055,,,
"tensor(0.0922, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:09.938295,,,
"tensor(0.1216, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:10.233289,,,
"tensor(0.1023, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:10.481108,,,
"tensor(0.0815, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:10.741868,,,
"tensor(0.1155, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:11.014517,,,
"tensor(0.1084, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:11.257951,,,
"tensor(0.0822, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:11.499072,,,
"tensor(0.0879, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:11.760799,,,
"tensor(0.0965, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:12.244812,,,
,2021-02-28 17:57:13.169137,0.11739891022443771,0.000475,272.0
"tensor(0.0771, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:16.057262,,,
"tensor(0.1096, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:16.347356,,,
"tensor(0.1388, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:16.617407,,,
"tensor(0.1001, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:16.894402,,,
"tensor(0.1423, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:17.145023,,,
"tensor(0.1308, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:17.427095,,,
"tensor(0.0917, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:17.684267,,,
"tensor(0.1344, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:17.974767,,,
"tensor(0.1529, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:18.293974,,,
"tensor(0.0834, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:18.560093,,,
"tensor(0.1302, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:18.842840,,,
"tensor(0.1184, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:19.140256,,,
"tensor(0.0948, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:19.610620,,,
,2021-02-28 17:57:20.543614,0.11572194844484329,0.000475,273.0
"tensor(0.1233, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:23.257733,,,
"tensor(0.1630, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:23.572419,,,
"tensor(0.1124, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:23.868421,,,
"tensor(0.0884, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:24.149200,,,
"tensor(0.1308, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:24.435555,,,
"tensor(0.0993, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:24.720947,,,
"tensor(0.1121, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:25.015321,,,
"tensor(0.1483, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:25.318257,,,
"tensor(0.1113, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:25.590608,,,
"tensor(0.1241, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:25.854537,,,
"tensor(0.1004, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:26.122910,,,
"tensor(0.1320, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:26.433077,,,
"tensor(0.1303, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:26.857058,,,
,2021-02-28 17:57:28.050571,0.12121197581291199,0.000475,274.0
"tensor(0.1035, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:30.841981,,,
"tensor(0.1117, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:31.140878,,,
"tensor(0.1355, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:31.377153,,,
"tensor(0.1142, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:31.646306,,,
"tensor(0.1629, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:31.910398,,,
"tensor(0.1086, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:32.194721,,,
"tensor(0.1010, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:32.483655,,,
"tensor(0.0609, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:32.808679,,,
"tensor(0.1076, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:33.099322,,,
"tensor(0.1224, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:33.345201,,,
"tensor(0.1064, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:33.610533,,,
"tensor(0.1117, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:33.885302,,,
"tensor(0.1636, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:34.355025,,,
,2021-02-28 17:57:35.300429,0.11613576114177704,0.000475,275.0
"tensor(0.0780, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:38.122944,,,
"tensor(0.1186, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:38.452710,,,
"tensor(0.1185, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:38.748240,,,
"tensor(0.1140, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:39.034810,,,
"tensor(0.1013, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:39.315976,,,
"tensor(0.1967, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:39.560898,,,
"tensor(0.0731, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:39.804678,,,
"tensor(0.0906, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:40.056454,,,
"tensor(0.0931, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:40.311011,,,
"tensor(0.1284, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:40.588326,,,
"tensor(0.1112, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:40.845600,,,
"tensor(0.1208, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:41.083789,,,
"tensor(0.0791, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:41.527535,,,
,2021-02-28 17:57:42.679554,0.10948696732521057,0.000475,276.0
"tensor(0.0759, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:45.399194,,,
"tensor(0.0830, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:45.702470,,,
"tensor(0.1004, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:45.974746,,,
"tensor(0.0867, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:46.227749,,,
"tensor(0.0653, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:46.486209,,,
"tensor(0.0929, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:46.779881,,,
"tensor(0.0945, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:47.042506,,,
"tensor(0.1001, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:47.296935,,,
"tensor(0.0881, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:47.541835,,,
"tensor(0.0925, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:47.814039,,,
"tensor(0.1004, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:48.074186,,,
"tensor(0.0805, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:48.373600,,,
"tensor(0.0720, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:48.898666,,,
,2021-02-28 17:57:49.851769,0.08709624409675598,0.000475,277.0
"tensor(0.0966, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:52.733839,,,
"tensor(0.0674, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:53.076257,,,
"tensor(0.0737, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:53.360577,,,
"tensor(0.0659, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:53.612716,,,
"tensor(0.0765, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:53.877924,,,
"tensor(0.0613, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:54.194359,,,
"tensor(0.0643, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:54.488515,,,
"tensor(0.0493, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:54.807705,,,
"tensor(0.1005, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:55.095327,,,
"tensor(0.0950, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:55.375586,,,
"tensor(0.1071, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:55.621302,,,
"tensor(0.0938, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:55.865408,,,
"tensor(0.0712, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:57:56.337995,,,
,2021-02-28 17:57:57.729433,0.07866215705871582,0.000475,278.0
"tensor(0.0846, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:00.640096,,,
"tensor(0.0726, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:01.017396,,,
"tensor(0.0968, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:01.309327,,,
"tensor(0.0789, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:01.579680,,,
"tensor(0.0840, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:01.855426,,,
"tensor(0.0849, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:02.103947,,,
"tensor(0.0841, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:02.359494,,,
"tensor(0.1145, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:02.645955,,,
"tensor(0.0930, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:02.892647,,,
"tensor(0.0750, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:03.196563,,,
"tensor(0.0939, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:03.470473,,,
"tensor(0.1282, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:03.751936,,,
"tensor(0.1008, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:04.199139,,,
,2021-02-28 17:58:05.152393,0.09162317961454391,0.000475,279.0
"tensor(0.1248, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:07.921746,,,
"tensor(0.1495, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:08.246969,,,
"tensor(0.0598, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:08.532090,,,
"tensor(0.1354, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:08.809234,,,
"tensor(0.1307, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:09.053124,,,
"tensor(0.1011, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:09.334509,,,
"tensor(0.0775, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:09.641426,,,
"tensor(0.1165, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:09.913086,,,
"tensor(0.0686, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:10.180096,,,
"tensor(0.1317, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:10.453522,,,
"tensor(0.1353, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:10.702439,,,
"tensor(0.0906, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:10.978036,,,
"tensor(0.1002, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:11.416200,,,
,2021-02-28 17:58:12.389093,0.10936581343412399,0.000475,280.0
"tensor(0.1164, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:15.193691,,,
"tensor(0.0729, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:15.505806,,,
"tensor(0.0958, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:15.786681,,,
"tensor(0.1306, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:16.107594,,,
"tensor(0.0955, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:16.345269,,,
"tensor(0.1190, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:16.601082,,,
"tensor(0.1280, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:16.886432,,,
"tensor(0.0741, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:17.177223,,,
"tensor(0.0773, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:17.444386,,,
"tensor(0.1086, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:17.722813,,,
"tensor(0.1034, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:18.037250,,,
"tensor(0.1391, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:18.294182,,,
"tensor(0.1217, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:18.756401,,,
,2021-02-28 17:58:20.031560,0.10632994771003723,0.000475,281.0
"tensor(0.0759, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:22.867147,,,
"tensor(0.1203, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:23.185911,,,
"tensor(0.1248, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:23.433807,,,
"tensor(0.1313, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:23.725724,,,
"tensor(0.1098, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:24.018588,,,
"tensor(0.1246, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:24.282314,,,
"tensor(0.1196, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:24.556584,,,
"tensor(0.0974, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:24.807621,,,
"tensor(0.1098, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:25.073980,,,
"tensor(0.1286, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:25.351760,,,
"tensor(0.1264, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:25.630171,,,
"tensor(0.0999, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:25.898463,,,
"tensor(0.1181, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:26.357112,,,
,2021-02-28 17:58:27.614731,0.11434310674667358,0.000475,282.0
"tensor(0.1021, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:30.464306,,,
"tensor(0.1131, device='cuda:0', grad_fn=<AddBackward0>)",2021-02-28 17:58:30.806877,,,
